stop_lon,stop_name,stop_lat,stop_id,location_type,parent_station
-0.2470818,Tantra Hills,5.6447897,5010303813,0,SA4990423846
-0.2506472,Tantra Reservoir,5.6416549,5010303812,0,SA5010303812
-0.2438594,Printing Press,5.5505008,5045353363,0,SA5045353363
-0.2769539,Chabaar,5.57471,5084413305,0,SA5084413305
-0.098671,Bedford,5.6340886,4990644979,0,SA4990644979
-0.0162609,Community 7,5.6625038,SA5097648857,1,
-0.2684594,Kwashieman Junction,5.5925846,5022991849,0,SA5010113615
-0.224883,Koforidua House,5.6444862,5038307545,0,SA5038307545
-0.2312885,Mother's Inn,5.5733506,SA5026151274,1,
-0.249778,Lapaz Station,5.6080792,4983237008,0,SA4983237008
-0.2199432,Cemetary,5.6400816,5038307544,0,SA5037881466
-0.2284572,Transformer,5.6474561,5038307547,0,SA5037881463
-0.2119835,Market,5.5607112,5120539774,0,SA5120539774
-0.2052915,Commandos,5.5802631,5112822914,0,SA5005030176
-0.2780232,Transformer Sowutuom,5.6220017,SA5095915260,1,
-0.2132665,Circle,5.569608,3109291911,0,SA3109291911
-0.256375,Nyamekye,5.6028962,SA2815791263,1,
-0.2153515,Arena,5.5455298,SA5022509198,1,
-0.1992563,GSL,5.6168459,SA4997071029,1,
-0.2621599,Walaako,5.6250494,SA5024610760,1,
-0.235837,Dome /Ashongman Estates,5.7022252,5035642562,0,SA5035532957
-0.1726782,Madina Masalachi,5.6791469,SA4997071022,1,
-0.2334387,K Fori,5.6907308,5035642560,0,SA5035642560
-0.2338226,Lotto kiosk,5.6921427,5035642561,0,SA5035532960
-0.1782402,UPS,5.6607021,SA4997071027,1,
-0.1770577,Atomic First,5.6662381,SA4997071026,1,
-0.2183046,Agbobloshie 2,5.5484154,SA5022509197,1,
-0.1751118,Fire Stone,5.6712951,SA4997071024,1,
-0.2848442,Asofan School Juntion,5.6543416,5021041016,0,SA5021004845
-0.2179684,UTC,5.5379275,5025315221,0,SA5022509201
-0.2425715,Girl School,5.5318558,5027264671,0,SA5027248840
-0.2038321,Ama,5.54482,5025972754,0,SA5025972754
-0.206812,Accra Rawlings Park,5.5458007,5025972755,0,SA5025972755
-0.2340054,Kaneshie Last Stop,5.566246,SA4995193050,1,
-0.2085833,Nima Junction,5.5822317,SA5036784367,1,
-0.1840365,Presby,5.5592716,5025972752,0,SA5025972752
-0.1951609,Ministries,5.5512771,5025972753,0,SA5024136422
-0.2118914,Pure Fire,5.6378831,SA4981090379,1,
-0.1700242,High Tension,5.6434962,3462084088,0,SA3462084088
-0.1792475,Legon Traffic Light,5.6405525,SA4981090372,1,
-0.2132336,Kisseman Junction,5.637254,SA4981090370,1,
-0.2108582,Airways Junction,5.6381796,SA4981090377,1,
-0.1899442,Legon Primary School,5.642692,SA4981090376,1,
-0.2188871,PWD,5.6240003,SA4981090375,1,
-0.2147169,First Gate,5.5542539,SA5043308478,1,
-0.2298287,Kaneshie Roundabout,5.57111,SA5083251760,1,
-0.1737787,Madina Zongo Junction,5.6753566,SA4997071023,1,
-0.2146793,Maingate,5.5530563,SA5051364306,1,
-0.2471755,Pokuase-Amasaman Station,5.609563,5024785672,0,SA5024785672
-0.2266461,Total,5.6090094,5024785673,0,SA5024785673
-0.2403724,Radio Gold,5.5480009,5102983309,0,SA4980974739
-0.2400087,Korle Bu Junction,5.5437091,5102983308,0,SA4980974730
-0.225585,Tesano Police Station,5.6031436,5024785674,0,SA5024785674
-0.2158519,Caprice Juntion,5.5813779,5024785675,0,SA5024785675
-0.2106696,Mantse Agbonaa,5.5363942,5102983307,0,SA5102983307
-0.2218758,Parakuo,5.6417743,5022007556,0,SA5021998663
-0.1996262,Old Tema Station,5.5499452,SA5035775005,1,
-0.345837,Manhean,5.6422583,5084325649,0,SA5084325649
-0.2545564,Darkuman Junction,5.5775541,SA5030857588,1,
0.0012603,Tema Community One Market,5.645189,4992880435,0,SA4992880435
-0.2837014,Odogorno,5.5898741,5114037514,0,SA5114037514
-0.2646243,Dansoman Roundabout,5.5567255,5000176420,0,SA5000176420
-0.250239,School Junction,5.6258614,5011961069,0,SA5011961069
-0.2355699,Laskia,5.5563944,SA5025015474,1,
-0.1697202,Banku Junction,5.6412506,5064991459,0,SA5047108308
-0.2349084,Kaneshie Market junction,5.5682894,SA5051914054,1,
-0.2303866,Accra Wesley Girls School Junction,5.5671144,SA5051914055,1,
-0.2795708,Soldier Line,5.6574519,5021004848,0,SA5021004848
-0.2780861,2nd Power,5.6578639,5021004849,0,SA5021004849
-0.2836293,Presby,5.6549402,5021004846,0,SA5021004846
-0.2817263,Abodwe Se,5.6565743,5021004847,0,SA5021004847
-0.2861017,Asofan Old Station,5.6539895,5021004844,0,SA5021004844
-0.2848819,Asofan School Juntion,5.654395,5021004845,0,SA5021004845
-0.2860262,Chairman,5.6492683,5021004842,0,SA5021004842
-0.2850616,Jojo Water,5.6511327,5021004843,0,SA5021004843
-0.2889648,Transformer,5.6470684,5021004840,0,SA5021004840
-0.286852,Asofan Block Factory,5.6473502,5021004841,0,SA5021004841
-0.1770169,Atomic First,5.6684108,4997374752,0,SA4997071026
-0.1055212,Coca-Cola / Police Station,5.6499864,5064890130,0,SA5064890130
-0.2008325,Nima School Junction,5.5762751,5037792707,0,SA5037792707
-0.1948065,Nima Junction,5.581985,5079513345,0,SA5079513345
-0.2183596,Alajo,5.6000976,5084236789,0,SA5084236789
-0.1894888,Kaukudi,5.5940469,5079513347,0,SA5079513347
-0.1927163,Kanda Masalaachi,5.5867284,5079513346,0,SA5079513346
-0.2009011,Accra High School,5.5688527,5079513343,0,SA5029644475
-0.2755232,Vineyard,5.5821908,5010154465,0,SA5010154465
-0.2712095,Phobia,5.6589448,SA5021004852,1,
-0.2753539,Market,5.6584074,SA5021004851,1,
-0.2766765,1st Power,5.6581227,SA5021004850,1,
-0.2441341,St John's Second,5.6415091,SA5021004854,1,
-0.2045102,Fidelity,5.6106146,5054509011,0,SA5054364796
-0.2110655,School Junction,5.5789982,5054509010,0,SA5054509010
-0.2006901,Vulcanizer,5.6117737,5054509012,0,SA5047020127
-0.329549,Agape,5.6092164,SA5014899346,1,
-0.1707852,Cantonments,5.577606,SA5029234101,1,
-0.1712403,IGP,5.5788707,SA5029234102,1,
-0.2434774,Club Corner,5.5582163,5027285561,0,SA5027285561
-0.18441,Five Junction,5.5522416,SA5029234105,1,
-0.2308035,Korle Bu,5.5358482,5013078301,0,SA4979349924
-0.2755232,Vineyard,5.5821908,SA5010154465,1,
-0.2219614,Junction,5.5378557,5013078303,0,SA5013078303
-0.2233271,Korle-Bu Barber,5.5369187,5013078302,0,SA5013078302
-0.0978067,First Junction,5.5885434,5054759319,0,SA5012075054
-0.2264995,Mortuary,5.5430354,5013078304,0,SA5013078304
-0.2299216,Abossey Okai,5.5604845,5013078307,0,SA5013078307
-0.2305061,Total,5.5594651,5013078306,0,SA5013078306
-0.1093926,Laskala,5.5789608,5054759315,0,SA5054694240
-0.1110698,Police Station,5.5765482,5054759314,0,SA5054759314
-0.1056398,Mobil,5.5822629,5054759317,0,SA5054694238
-0.1078398,Addoemi,5.5803233,5054759316,0,SA5054694239
-0.1237251,First Gate,5.5688608,5054759311,0,SA5054694243
-0.1282367,Second Gate,5.5676823,5054759310,0,SA5054694242
-0.1143787,Kofi Annan,5.5728991,5054759313,0,SA5012075055
-0.1168859,Next Door,5.5714011,5054759312,0,SA5054694241
-0.236299,Orgle Street,5.585046,SA5128896348,1,
-0.2068106,College,5.5834895,5005030175,0,SA5005030175
-0.1893731,University Primary Roundabout,5.6435866,5028768237,0,SA5028768237
-0.1924443,Ayido,5.6413477,5028768236,0,SA4981090363
-0.1974422,Legon Barrier,5.6414996,5028768235,0,SA4981090364
-0.2051211,GIMPA,5.6415448,5028768234,0,SA4981090368
-0.2113158,Pure Fire,5.6381219,5028768233,0,SA4981090379
-0.2179836,Polo,5.6319037,5028768232,0,SA5028660325
-0.2202489,Achimota Hospital Curve,5.6292905,5028768231,0,SA5028768231
-0.1837474,Okponglo Roundabout,5.6407701,5028768230,0,SA5028660324
-0.1795113,Opeibea First,5.5980107,4974193122,0,SA4974193122
-0.2239087,TV Africa,5.5718001,SA5115688030,1,
-0.2428541,Downright,5.5398852,5102559171,0,SA5045239824
-0.2075199,37 Station,5.5869902,5005030172,0,SA5005030172
-0.2183596,Alajo,5.6000976,SA5084236789,1,
-0.1851741,Nyaho,5.6148627,5030747570,0,SA5030650715
-0.1841419,School Junction,5.6155257,5030747571,0,SA5030747571
-0.1828252,Second Container,5.6163772,5030747572,0,SA5030747572
-0.1819397,Container First,5.6169509,5030747573,0,SA5030747573
-0.2181552,Alajo,5.5879415,SA4990070162,1,
-0.2219576,CAT,5.5951809,SA4990070163,1,
-0.2167254,Circle Asoredanho,5.5756325,SA4990070160,1,
-0.2004774,Nima Roundabout,5.5778611,5037823182,0,SA5028866874
-0.2333453,Total,5.5980282,SA4990070166,1,
-0.2368642,Adom Junction,5.5995687,SA4990070167,1,
-0.2239655,Abeka Junction,5.5989245,SA4990070164,1,
-0.2245869,Abeka Junction Curve,5.5993959,SA4990070165,1,
-0.2152195,Abelenkpe Curve,5.6073843,5036738904,0,SA4994619136
-0.2376645,Free Pipe,5.5998619,SA4990070168,1,
-0.2393011,Abeka Main Market,5.6008086,SA4990070169,1,
-0.1763927,Okponglo,5.6408993,5104241683,0,SA4752602021
-0.2394903,Bubuashie Control (Old Station ),5.5807069,SA5049594498,1,
-0.1773089,Airport First,5.6064531,SA30729987,1,
-0.2449772,Police Station,5.5862798,SA5035412448,1,
-0.2422683,Asoredanho,5.5863055,SA5035412449,1,
-0.2170806,Alajo Market,5.5910678,SA5037296280,1,
-0.2167639,Filling Station,5.5940542,SA5037296281,1,
-0.2170403,Alajo T-Junction,5.5985897,SA5037296284,1,
-0.2490097,Goil,5.5728553,5093166187,0,SA5043353517
-0.2363917,Good Shepherd (Orgle Street),5.5837975,5045200686,0,SA5045200686
-0.208928,Ussher Fort,5.5383409,5024303419,0,SA5024303419
-0.2078341,Clinic,5.6565812,SA5041051501,1,
-0.2060712,Pharmacy,5.6604455,SA5041051500,1,
-0.2540148,Mars Junction,5.558998,5027303271,0,SA5027285558
-0.2495177,Ashtown,5.5593251,5027303270,0,SA5027285560
-0.2454645,Accra Academy,5.5711838,5043353518,0,SA5022354480
-0.2552394,Station,5.5470054,SA5022942947,1,
-0.2438382,Transformer,5.5489919,5045353362,0,SA5045353362
-0.2564844,Odorkor Police Station,5.5773181,SA5122854026,1,
-0.2011213,Accra New Tema Station,5.5486694,SA5005030180,1,
-0.2000659,Sunny FM,5.5703307,5030249501,0,SA5030249501
-0.22185,Times,5.5697874,5039839201,0,SA5039839201
-0.2228277,Dannex,5.574225,5039839200,0,SA5039839200
-0.2540688,Masalatsi,5.5456878,SA5022942949,1,
-0.2540345,Five Five,5.5469124,SA5022942948,1,
-0.2529491,Washing Bay,5.6308391,5024569733,0,SA5024569733
-0.2726673,Adusah Quarters,5.7327828,5024569732,0,SA5024320815
-0.2769042,Fase Junction,5.7242446,5024569731,0,SA5024320818
-0.2782839,Osofo Ama,5.7227374,5024569730,0,SA5024320819
-0.2856148,Quarters Junction,5.7021188,5024569737,0,SA5024322026
-0.283791,Pokuase Old Station,5.6915976,5024569736,0,SA5024322028
-0.2815614,Pokuase New Station,5.687738,5024569735,0,SA5024569735
-0.280649,Pokuase Junction main Road,5.6864094,5024569734,0,SA5024569734
-0.2831561,Alosa,5.7160936,5024569739,0,SA5024322022
-0.2862503,Afiaman Pamprom,5.7104202,5024569738,0,SA5024322024
-0.2651188,Last stop,5.5282421,SA5047423643,1,
-0.2506602,Tantra Resevoir,5.6415811,SA5010252540,1,
-0.1780713,Okponglo,5.6413304,4981090374,0,SA4752602021
-0.2546007,Loso,5.5510243,5095971778,0,SA5095971778
-0.2147935,Accra Royal,5.5354945,SA5083477303,1,
-0.2134198,Roundabout,5.5359502,SA5083477302,1,
-0.2276452,Korle beach resort junction,5.529311,SA5083477304,1,
-0.2339909,Swanlake Last Stop,5.5840598,4992650307,0,SA4992650307
-0.2380437,Mamprobi Shell,5.5336498,5102802455,0,SA4980974768
-0.155464,Villas,5.5791002,3210498662,0,SA3210498662
-0.1502392,Christian Centre,5.6384138,SA5109596752,1,
-0.2110048,Railways,5.5522741,5005192350,0,SA5005192350
-0.2112315,Kingsway,5.553366,5005192351,0,SA5005192351
-0.2147043,Dance Bar,5.566038,5005192352,0,SA5005192352
-0.2736929,Glefe Station Last Stop,5.5221444,SA5047423646,1,
-0.0710647,Traffic,5.6217004,SA4990644968,1,
-0.1516424,A&C Mall,5.64208,SA5109596751,1,
-0.2317099,Swanlake,5.5853024,4992650308,0,SA4992650308
-0.2303616,Green Hand,5.5819731,4992650309,0,SA4992650309
-0.2323619,Big Boss,5.5708751,5064359916,0,SA5026151273
-0.2341115,Welfare,5.5690745,5064359917,0,SA5064268097
-0.2283981,Mantse 2nd gate,5.5762902,5064359914,0,SA5064359914
-0.2291134,Mantse 1st gate,5.5756283,5064359915,0,SA5064359915
-0.232533,Drug Store,5.5907127,5064359912,0,SA5064268099
-0.2276574,Picadilly,5.578111,5064359913,0,SA5026151277
-0.2332927,Blue Kiosk,5.5933758,5064359910,0,SA5064359910
-0.2333366,First Junction,5.5922367,5064359911,0,SA5064359911
-0.1392511,Block Factory,5.645716,SA5064974042,1,
-0.2755888,Rescue point,5.6137034,5043051320,0,SA5043051320
-0.1968678,Frytol,5.5871629,SA5120608512,1,
-0.1563093,Nmotsaanaa,5.5597758,SA5023989061,1,
-0.2454041,New Fadama (Market),5.59614,5026407991,0,SA5026407991
-0.2489777,Soko Junction,5.5451995,5045403682,0,SA5025249683
-0.2356114,MTN,5.6102693,5113810459,0,SA5113810459
-0.252404,Appiah Danquah/Soko,5.5452374,SA5045353349,1,
-0.18893,First Stop,5.5496452,5023989072,0,SA5023989072
-0.2378979,Dansoman Trotro Station,5.5635742,SA5027303263,1,
-0.237237,Market Junction,5.5321588,SA4980974746,1,
-0.2373694,Kaneshie First Bridge,5.566022,SA5022354478,1,
-0.2418289,Demod,5.5889591,5045437546,0,SA5026151285
-0.2352626,Market,5.5318853,SA4980974747,1,
-0.1716389,Madina,5.6766804,5005343801,0,SA5005343801
-0.2354851,Kaneshie Second Bridge,5.5648934,SA5022354477,1,
-0.2255063,State Transport,5.565179,SA5022354474,1,
-0.228817,Roundabout,5.5619982,SA5022354475,1,
-0.2401327,Radio Gold,5.5480701,4980974739,0,SA4980974739
-0.2617647,Alhaji Curve,5.6264422,5024610759,0,SA5024610759
-0.4237953,Kasoa,5.5347882,5008691252,0,SA5008691252
-0.2465044,Abeka Lapaz,5.6079845,5008691253,0,SA4980841285
-0.4163409,Pink FM,5.5356813,5008691254,0,SA5008691254
-0.4109579,Iron City,5.5357802,5008691255,0,SA5008691255
-0.4062946,Washing Bay,5.5368843,5008691256,0,SA5008691256
-0.3988882,Galelia,5.5390738,5008691257,0,SA5008691257
-0.3589589,Broadcasting,5.5522963,5008691258,0,SA5008691258
-0.2399263,Korle Bu Junction,5.5436043,4980974730,0,SA4980974730
-0.2376365,Dansoman Junction,5.5632117,4980974733,0,SA4980974733
-0.2397888,Zongo Junction,5.5577934,4980974735,0,SA4980974735
-0.2387208,Asoredan ho,5.561402,4980974734,0,SA4980974734
-0.2401289,Pipeier Naa,5.5535038,4980974737,0,SA4980974737
-0.2401432,Kasoa Station,5.5562747,4980974736,0,SA4980974736
-0.2399215,Zongo Junction,5.5575568,4980974761,0,SA4980974735
-0.1487278,Adjiringanor Curve,5.6456544,SA5064974044,1,
-0.2287267,Light House,5.5864409,5031303659,0,SA5026530816
-0.2942497,Gbawe Kwatey Road,5.5767319,5013209303,0,SA5013209303
-0.30845,Mallam Road,5.5772391,5013209302,0,SA5013209302
-0.2416064,Ziggy,5.5906803,SA5026151286,1,
-0.242188,Point 4,5.5923419,SA5026151287,1,
-0.2870201,Bola Junction,5.5734026,5013209307,0,SA5013209307
-0.3095373,Mallam Gbawe,5.5767395,5013209306,0,SA5013209306
-0.2834062,Total,5.5735321,5013209308,0,SA5013209308
-0.2425362,North Last Stop,5.5948638,SA5026151288,1,
-0.2755655,Market,5.6583093,5021041013,0,SA5021004851
-0.2286456,Abrantie,5.5987672,4994957020,0,SA4994957020
-0.2474976,Aayalolo,5.5321722,SA5047542829,1,
-0.1040033,Mobil,5.583572,SA5054694238,1,
-0.2168405,Alajo Station,5.595073,SA5119104079,1,
-0.2232387,Seconds,5.552669,SA5082619900,1,
-0.2168405,Alajo Station,5.595073,5119104079,0,SA5119104079
-0.2588385,Nyamekye,5.6023374,5008726849,0,SA2815791263
-0.1817192,Danquah Second,5.5675097,4198267793,0,SA4198267793
-0.0317506,Ashaiman Last Stop,5.6869195,5034486675,0,SA5034486675
-0.2673652,Kwashieman School Junction,5.5898393,5093166188,0,SA5084819921
-0.3047502,Toman,5.7114499,5009983529,0,SA5009934992
-0.287525,Festus,5.6917871,5009983528,0,SA5008589261
-0.2149149,After Dat,5.557122,SA5025827615,1,
-0.2274073,Mtn office / Kaneshie Roundabout,5.5602898,5023708438,0,SA5023708438
-0.2308875,Estate,5.5525572,5093166186,0,SA5093166186
-0.2282694,Zoti,5.5468906,5093166185,0,SA5093166185
-0.2737977,Wele Junction,5.63431,5040597019,0,SA5040597019
-0.3549787,School Junction,5.741362,5009934989,0,SA5009934989
-0.3568133,Kotokou,5.7401072,5009934988,0,SA5009934988
-0.2387462,Cemetry,5.5778617,SA5026574424,1,
-0.3084731,Shikpontele,5.7182617,5009934985,0,SA5009934985
-0.3124036,Macedonia,5.7299805,5009934984,0,SA5009934984
-0.2647851,Ofankor Barrier,5.6576107,5009934987,0,SA5008338674
-0.3033951,Puma,5.7106194,5009934986,0,SA5009934986
-0.1842492,Second Stop,5.5506085,5023989071,0,SA5023989071
-0.1822167,Anoorhor,5.5507254,5023989070,0,SA5023989070
-0.3130031,Add a name to the stop with JungleBus app,5.732165,5009934983,0,SA5009934983
-0.3159991,Kontunse,5.7416858,5009934982,0,SA5009934982
-0.2320669,Big Boss,5.5711373,5115688031,0,SA5026151273
-0.2239087,TV Africa,5.5718001,5115688030,0,SA5115688030
-0.2377661,Mamprobi Station,5.5346741,SA4980974744,1,
-0.2373786,Shell,5.53299,SA4980974745,1,
-0.2387178,Sempe Second,5.5386027,SA4980974742,1,
-0.2383399,Sempe First,5.5370014,SA4980974743,1,
-0.2392821,Salvation Army,5.5409656,SA4980974741,1,
-0.2091873,Salaga Junction,5.5415778,5047423635,0,SA5047423635
-0.2676402,Mt Olivet,5.5606439,5087268448,0,SA5022354485
-0.2732572,Opoku Ware,5.5642066,5087268449,0,SA5087268449
-0.2322283,Shalom,5.5312256,SA4980974748,1,
-0.232268,Asoredan ho,5.531474,SA4980974749,1,
-0.2370755,Kaneshie Takoradi Station,5.5648094,SA4998045791,1,
-0.2477532,Kwabenya,5.6907311,4990251207,0,SA4990251207
-0.2422865,Abodwe,5.53506,SA4998045793,1,
-0.1979199,Nima Mamobi,5.5802414,5034486676,0,SA5029644472
-0.2699421,Adofo Aman,5.5266116,SA5047542825,1,
-0.238096,Cottage,5.5739364,SA5026574422,1,
-0.2467967,Kwabenya Market,5.6882029,4990251208,0,SA4990251208
-0.2932405,Anyaa School Junction,5.6023961,5114373506,0,SA5051112443
-0.2373671,Fly Top,5.6091079,4997066313,0,SA4980841290
-0.3322688,Waakye,5.6386292,SA5084325655,1,
-0.231767,Akweteyman,5.6110956,5007828431,0,SA4980841291
-0.0290049,Ashaiman Traffic Junction,5.6864849,5007828433,0,SA5007828433
-0.1488956,Curve,5.6456813,SA5064991461,1,
-0.0953075,KICC,5.6541208,5007828435,0,SA5007828435
-0.075648,18 Junction,5.6605594,5007828434,0,SA5007828434
-0.1325391,Adjiringanor (Block factory),5.6484394,SA5064991464,1,
-0.1293791,Curve,5.6513647,SA5064991465,1,
-0.2336448,Total Curve,5.5984513,SA4990162117,1,
-0.2981119,Ice water junction,5.6314742,5051364320,0,SA5051364320
-0.2392821,Salvation Army,5.5409656,4980974741,0,SA4980974741
-0.2156386,Akoko Darko Junction,5.5851589,SA4999883666,1,
-0.2101909,Equip,5.5711239,SA4997374739,1,
-0.2452261,Oscar Junction,5.6853216,4990251209,0,SA4990251209
-0.2868522,Asofan Block Factory,5.6471244,5021041017,0,SA5021004841
-0.2311009,Brigde,5.6840378,5035532962,0,SA5035532962
-0.2234054,Awudome Cemetery,5.5674149,SA4997374738,1,
-0.3336736,Oduman,5.6398963,SA5084325654,1,
-0.2508666,Roman,5.6344603,5010303810,0,SA5010252541
-0.1677564,Vet,5.5562514,5024136430,0,SA5024136430
-0.1646846,Polyclinic,5.5574193,5024136431,0,SA5023989065
-0.1611295,Sergeant Adjettey,5.5585986,5024136432,0,SA5024136432
-0.1578756,Maami,5.5597729,5024136433,0,SA5023989062
-0.1557013,Nmotsaanaa,5.560017,5024136434,0,SA5023989061
-0.1531923,Police Station La,5.5614366,5024136435,0,SA5023989060
-0.1527762,Agus,5.5633526,5024136436,0,SA5023989059
-0.2580518,Glory Land,5.5782711,SA5084413303,1,
0.0023453,Tema,5.644505,5052364797,0,SA5052364797
-0.2293951,Achimota Old Station,5.6163912,5022383974,0,SA5020021372
-0.2380801,Fly top,5.6090333,5022383976,0,SA5022383976
-0.2409133,Lapaz Market,5.6085036,5022383973,0,SA4980841289
-0.0738378,Nungua Barrier,5.6139326,5012402222,0,SA5012402222
-0.2352626,Market,5.5318853,4980974747,0,SA4980974747
-0.1715723,SDA,5.6966811,4997066319,0,SA4997066319
-0.1716013,Goil Filling Station,5.7000568,4997066318,0,SA4997066318
-0.0184411,Community 8,5.6679372,5097648856,0,SA5097648856
-0.2425401,Bambolino,5.6082647,5043483177,0,SA4980841288
-0.2564844,Odorkor Police Station,5.5773181,5122854026,0,SA5122854026
-0.171599,Mensvic,5.6369357,5047154056,0,SA5047108307
-0.2781256,Awoshie Amangoase,5.5861833,5084413301,0,SA5051112448
-0.2751275,Awoshie Vineyard,5.5845542,5084413306,0,SA5051112449
-0.2162133,Odorna Market,5.5667626,SA5128705675,1,
-0.155141,Bridge,5.6461391,5047154059,0,SA5047108305
-0.1811648,Penta Hotel,5.5653643,SA4995095765,1,
-0.2600097,Akukofoto,5.5643918,SA5000996588,1,
-0.0309992,Ashaiman Police Station,5.687541,5007828432,0,SA5007828432
-0.1762675,GIS,5.5814513,SA4995095760,1,
-0.2007546,Tema Station Union of GPRTU,5.5487001,SA5023043423,1,
-0.1796031,Morning Star,5.5734194,SA4995095762,1,
-0.173855,Masalaachi,5.6764997,5026254414,0,SA5026254414
-0.3482181,Bortianor,5.5477904,4600181749,0,SA4600181749
-0.20435,Court,5.5444356,SA5023043422,1,
-0.2604443,Dansoman First Stop,5.5604364,SA5000996586,1,
-0.2602309,Dansoman Polyclinic,5.5612946,SA5000996587,1,
-0.2645958,King Solomon,5.5552515,SA5000996585,1,
-0.2028493,Junction,5.6120496,5054364795,0,SA5054364795
-0.1819397,Container First,5.6169509,SA5030747573,1,
-0.2062638,Bolga,5.579887,5054364797,0,SA5054364797
-0.2045516,Fidelity,5.6104734,5054364796,0,SA5054364796
-0.2118549,Sadisco,5.574758,5054364799,0,SA5047059648
-0.1812075,Ecobank,5.5899463,4977864532,0,SA4977864532
-0.1984252,Nima Station,5.5820394,5030980188,0,SA5030650718
-0.1972468,Alaska (Nima Maamobi),5.5861405,5030980189,0,SA5030980189
-0.2327094,Suzzy's Inn,5.6107032,SA4997071030,1,
-0.1877043,Agbogba Junction,5.6674858,5036505668,0,SA4972695858
-0.2895633,Calvary,5.595059,5084413309,0,SA5084325673
-0.2652062,Oxygen (o2),5.5612607,5000176418,0,SA5000176418
-0.1880947,Agbogba Junction,5.667379,4977985923,0,SA4972695858
-0.2665905,Crystal,5.5761773,5000176414,0,SA5000176414
-0.2712174,Dela,5.5705158,5000176415,0,SA5000176415
-0.270218,Thirteen,5.5676156,5000176416,0,SA5000176416
-0.2687496,Ave Maria,5.5653597,5000176417,0,SA5000176417
-0.2637615,Odorkor,5.5812246,5000176411,0,SA4740602036
-0.2657017,Cold Store,5.5794279,5000176412,0,SA5000176412
-0.267294,Busia Junction,5.5787991,5000176413,0,SA5000176413
-0.2475634,Bridge,5.5427919,SA5045353355,1,
-0.1700242,High Tension,5.6434962,SA3462084088,1,
-0.2483251,High Tension,5.616029,SA4710912590,1,
-0.2753539,Market,5.6584074,5021004851,0,SA5021004851
-0.2766765,1st Power,5.6581227,5021004850,0,SA5021004850
-0.2320374,Sunlight,5.589739,SA4997071031,1,
-0.2712095,Phobia,5.6589448,5021004852,0,SA5021004852
-0.2872307,Awoshie Last stop,5.5919397,SA5034253899,1,
-0.2452697,Abotare,5.6050751,SA4990162110,1,
-0.2653038,Dansoman Last Stop,5.5300359,2026403681,0,SA2026403681
-0.0035486,Community 4,5.6580141,3676894848,0,SA3676894848
-0.2981503,White House,5.6330175,SA5051365822,1,
-0.2981518,Hotel Junction,5.6325733,SA5051365821,1,
-0.2375182,Akwetteyman Zongo,5.6157368,5079240138,0,SA5079127711
-0.2133534,Mr. Biggs,5.5677653,4994958923,0,SA4994958923
-0.2088698,Accra New Town Taxi Station,5.5815197,SA4999883667,1,
-0.163151,Congo Junction,5.5882053,4400510902,0,SA4400510902
-0.0008416,Site 7,5.652834,5008528043,0,SA5008528043
-0.2473258,School,5.5986171,SA5031266296,1,
-0.2453377,Musulley,5.5986871,SA5031266297,1,
-0.2061224,Museum,5.5611891,SA5031328607,1,
-0.235801,Kaneshie Foot Bridge,5.5653237,5025827590,0,SA5025315250
-0.245294,Market,5.5958597,SA5031266298,1,
-0.242534,Point 4 (last stop),5.5953077,SA5031266299,1,
-0.2511647,Lotto House,5.5324642,SA4997810034,1,
-0.0936217,A-life,5.5910889,5054759320,0,SA5054694237
-0.175357,GIS Curve,5.5800085,SA4995054815,1,
-0.1822972,Shell,5.5580165,5083057445,0,SA5026060288
-0.2097508,Westlands junction,5.6502525,SA5036505671,1,
-0.2066365,Allied fuel station,5.6592385,SA5036505670,1,
-0.2427124,Fadama Junction,5.6031976,SA4990070172,1,
-0.2514013,Russia,5.5564032,SA4996742717,1,
-0.253365,Omanko,5.5559068,SA4996742716,1,
-0.2547593,Curve,5.5552689,SA4996742715,1,
-0.2546273,Russia Station,5.5546286,SA4996742714,1,
-0.1988221,Children's Park Second,5.5572402,5022716843,0,SA5022716843
-0.200125,Children's Park First,5.5555022,5022716842,0,SA5022716842
-0.1808304,Police Hospital,5.5678104,SA4995054811,1,
-0.2470408,Flamingo,5.5589078,SA4996742719,1,
-0.2518778,Paa Willie,5.5595035,SA4996742718,1,
-0.2469571,Atico,5.5798595,5049594497,0,SA5023802911
-0.2425998,Nii Darko Street,5.595347,5031288174,0,SA5031288174
-0.2324604,Kingsby Taxi rank,5.6197884,5079240134,0,SA5079240134
-0.2394929,Kaneshie,5.5673347,SA5051364307,1,
-0.222249,Fan milk,5.5700571,5045130246,0,SA5045130246
-0.2356043,Kaneshie Market bus stop,5.5665793,5045130247,0,SA5045130247
-0.3087766,Pentecost,5.6192734,SA5014899350,1,
-0.3069432,Container,5.6199694,SA5014899351,1,
-0.2992254,FanMilk Junction,5.6218988,SA5014899356,1,
-0.1875397,T Junction,5.6133414,5030747569,0,SA5030747569
-0.3102218,Ablekuma,5.6272416,SA5014899355,1,
-0.1857613,Chinese Curve,5.6110061,5030747567,0,SA5030747567
-0.186271,High Flow,5.61024,5030747566,0,SA5030747566
-0.1875321,Bostal First,5.6083209,5030747565,0,SA5030747565
-0.1882234,Bostal Second,5.6072741,5030747564,0,SA5030747564
-0.2419788,Eno,5.6027454,SA4990070171,1,
-0.1882673,Sign Board,5.601947,5030747562,0,SA5030747562
